unix_ts,real_ts,HR,Ax,Ay,Az
1472652121,2016/08/31-23:02:01,105,2.172683000564575,9.157332420349121,3.0149567127227783
1472652122,2016/08/31-23:02:02,104,2.715853452682495,8.307880401611328,4.417150497436523
1472652123,2016/08/31-23:02:03,105,3.170490026473999,8.303093910217285,3.5605196952819824
1472652124,2016/08/31-23:02:04,106,3.2231321334838867,8.571090698242188,3.397808313369751
1472652125,2016/08/31-23:02:05,105,3.0245277881622314,8.5160551071167,3.5844480991363525
1472652126,2016/08/31-23:02:06,105,2.8211379051208496,8.6907320022583,3.5222349166870117
1472652127,2016/08/31-23:02:07,103,2.8977081775665283,8.681159973144531,3.5581274032592773
1472652128,2016/08/31-23:02:08,104,2.8594231605529785,8.724230766296387,3.579662799835205
1472652129,2016/08/31-23:02:09,104,3.053241729736328,8.724230766296387,3.524627923965454
1472652130,2016/08/31-23:02:10,103,2.885744333267212,8.688338279724121,3.414557933807373
1472652131,2016/08/31-23:02:11,104,3.019742012023926,8.623733520507812,3.541377305984497
1472652132,2016/08/31-23:02:12,104,2.988635540008545,8.729016304016113,3.5772697925567627
1472652133,2016/08/31-23:02:13,105,2.447857618331909,9.135796546936035,1.7324036359786987
1472652134,2016/08/31-23:02:14,105,3.187239646911621,8.999405860900879,3.036492109298706
1472652135,2016/08/31-23:02:15,107,2.9838497638702393,8.621339797973633,3.1178479194641113
1472652136,2016/08/31-23:02:16,108,2.9455647468566895,8.693124771118164,3.3092737197875977
1472652137,2016/08/31-23:02:17,106,2.9551358222961426,8.760124206542969,3.3475589752197266
1472652138,2016/08/31-23:02:18,106,2.6488547325134277,9.011369705200195,3.25663161277771
1472652139,2016/08/31-23:02:19,107,2.4646072387695312,8.72662353515625,3.838087558746338
1472652140,2016/08/31-23:02:20,106,2.155933380126953,8.774479866027832,3.847658634185791
1472652141,2016/08/31-23:02:21,107,2.1535403728485107,8.841480255126953,3.649054527282715
1472652142,2016/08/31-23:02:22,107,2.132004976272583,8.815157890319824,3.5126638412475586
1472652143,2016/08/31-23:02:23,108,2.132004976272583,8.94676399230957,3.5700912475585938
1472652144,2016/08/31-23:02:24,110,2.1655044555664062,8.906085968017578,3.404986619949341
1472652145,2016/08/31-23:02:25,110,2.1846470832824707,8.94676399230957,3.601198196411133
1472652146,2016/08/31-23:02:26,112,2.170289993286133,8.858229637145996,3.390629768371582
1472652147,2016/08/31-23:02:27,110,2.1272192001342773,8.894121170043945,3.4408791065216064
1472652148,2016/08/31-23:02:28,111,2.2205395698547363,8.96112060546875,3.5222349166870117
1472652149,2016/08/31-23:02:29,112,2.337787628173828,8.839086532592773,3.4265220165252686
1472652150,2016/08/31-23:02:30,110,2.3545374870300293,8.877371788024902,3.31884503364563
1472652151,2016/08/31-23:02:31,111,2.400001049041748,8.882158279418945,3.3379876613616943
1472652152,2016/08/31-23:02:32,113,2.4023938179016113,8.853443145751953,3.421736478805542
1472652153,2016/08/31-23:02:33,113,2.383251428604126,8.848658561706543,3.469593048095703
1472652154,2016/08/31-23:02:34,113,2.431107759475708,8.939584732055664,3.4193434715270996
1472652155,2016/08/31-23:02:35,115,2.4263222217559814,8.791230201721191,3.2829525470733643
1472652156,2016/08/31-23:02:36,116,2.4741785526275635,8.817551612854004,3.404986619949341
1472652157,2016/08/31-23:02:37,116,2.565105676651001,8.860621452331543,3.376272678375244
1472652158,2016/08/31-23:02:38,117,2.328216552734375,8.805586814880371,3.6945178508758545
1472652159,2016/08/31-23:02:39,116,2.3712873458862305,8.776873588562012,3.7328033447265625
1472652160,2016/08/31-23:02:40,116,2.227717876434326,8.760124206542969,3.5341989994049072
1472652161,2016/08/31-23:02:41,116,2.2612173557281494,8.853443145751953,3.69930362701416
1472652162,2016/08/31-23:02:42,116,2.392822742462158,8.803194999694824,3.524627923965454
1472652163,2016/08/31-23:02:43,117,2.699103832244873,8.523234367370605,3.9314074516296387
1472652164,2016/08/31-23:02:44,117,1.9573287963867188,9.159724235534668,3.10109806060791
1472652165,2016/08/31-23:02:45,116,2.2372891902923584,9.011369705200195,3.28773832321167
1472652166,2016/08/31-23:02:46,117,2.289931058883667,8.951549530029297,3.3475589752197266
1472652167,2016/08/31-23:02:47,117,2.6225337982177734,8.568697929382324,3.1106693744659424
1472652168,2016/08/31-23:02:48,117,2.177468776702881,8.874979019165039,3.73758864402771
1472652169,2016/08/31-23:02:49,116,2.321038007736206,8.874979019165039,3.7950167655944824
1472652170,2016/08/31-23:02:50,117,2.4406790733337402,8.767301559448242,3.5270204544067383
1472652171,2016/08/31-23:02:51,116,2.715853452682495,8.360522270202637,5.173282146453857
1472652172,2016/08/31-23:02:52,116,2.5459630489349365,8.360522270202637,4.405186176300049
1472652173,2016/08/31-23:02:53,118,3.2853453159332275,8.554340362548828,2.493321180343628
1472652174,2016/08/31-23:02:54,118,3.005385160446167,8.796016693115234,3.548555850982666
1472652175,2016/08/31-23:02:55,117,3.098705530166626,8.772088050842285,3.4576287269592285
1472652176,2016/08/31-23:02:56,117,1.998006820678711,9.547362327575684,2.71346116065979
1472652177,2016/08/31-23:02:57,116,2.376072883605957,9.111868858337402,2.7589242458343506
1472652178,2016/08/31-23:02:58,115,1.8927226066589355,9.67657470703125,3.2279179096221924
1472652179,2016/08/31-23:02:59,116,2.744567632675171,8.784051895141602,2.5363922119140625
1472652180,2016/08/31-23:03:00,116,2.825923442840576,8.958727836608887,3.081955671310425
1472652181,2016/08/31-23:03:01,117,2.555534601211548,8.877371788024902,3.270988702774048
1472652182,2016/08/31-23:03:02,116,2.6225337982177734,8.968299865722656,3.136990547180176
1472652183,2016/08/31-23:03:03,115,3.4743783473968506,8.133204460144043,3.6538403034210205
1472652184,2016/08/31-23:03:04,115,5.711667537689209,6.400800704956055,7.056434154510498
1472652185,2016/08/31-23:03:05,117,-6.975078105926514,10.126425743103027,3.043670415878296
1472652186,2016/08/31-23:03:06,116,-6.068198204040527,9.992427825927734,4.524827480316162
1472652187,2016/08/31-23:03:07,115,5.137389659881592,5.168497085571289,7.4392852783203125
1472652188,2016/08/31-23:03:08,114,4.555934429168701,5.831308364868164,6.814758777618408
1472652189,2016/08/31-23:03:09,113,-4.543970108032227,10.466205596923828,2.179861307144165
1472652190,2016/08/31-23:03:10,115,-3.462414264678955,8.102097511291504,5.575276851654053
1472652191,2016/08/31-23:03:11,116,8.484949111938477,4.508078098297119,8.212166786193848
1472652192,2016/08/31-23:03:12,117,4.843072891235352,5.711667537689209,6.020341873168945
1472652193,2016/08/31-23:03:13,118,-10.40638542175293,15.732809066772461,1.6223337650299072
1472652194,2016/08/31-23:03:14,120,3.4097721576690674,5.199604034423828,6.307480335235596
1472652195,2016/08/31-23:03:15,119,-1.0648061037063599,7.814958095550537,3.148954391479492
1472652196,2016/08/31-23:03:16,120,-2.6560330390930176,10.14556884765625,4.486542701721191
1472652197,2016/08/31-23:03:17,119,5.036891937255859,5.685347080230713,5.295316696166992
1472652198,2016/08/31-23:03:18,117,-2.0554347038269043,9.142975807189941,4.455435752868652
1472652199,2016/08/31-23:03:19,119,-2.6632115840911865,9.626325607299805,1.6773687601089478
1472652200,2016/08/31-23:03:20,120,6.778866291046143,5.615954875946045,7.846065521240234
1472652201,2016/08/31-23:03:21,120,7.015756130218506,5.936593055725098,8.066205024719238
1472652202,2016/08/31-23:03:22,118,-0.5479563474655151,7.786244869232178,2.7661027908325195
1472652203,2016/08/31-23:03:23,118,-1.0241280794143677,6.374479293823242,-7.788637638092041
1472652204,2016/08/31-23:03:24,118,-0.05982056260108948,6.08016300201416,-8.030312538146973
1472652205,2016/08/31-23:03:25,118,2.6943180561065674,2.775674343109131,-12.588640213012695
1472652206,2016/08/31-23:03:26,118,0.6317051649093628,7.211967468261719,6.16391134262085
1472652207,2016/08/31-23:03:27,117,11.112268447875977,23.700908660888672,0.31345975399017334
1472652208,2016/08/31-23:03:28,119,0.82791668176651,4.3310089111328125,-1.5361920595169067
1472652209,2016/08/31-23:03:29,120,0.8087739944458008,5.218745708465576,-8.327022552490234
1472652210,2016/08/31-23:03:30,121,1.5433706045150757,4.29750919342041,-3.6323046684265137
1472652211,2016/08/31-23:03:31,122,1.703689694404602,5.5106706619262695,5.082355499267578
1472652212,2016/08/31-23:03:32,121,0.28953152894973755,3.69930362701416,-5.730810642242432
1472652213,2016/08/31-23:03:33,121,0.9906285405158997,5.230710506439209,-7.384250640869141
1472652214,2016/08/31-23:03:34,121,3.7399816513061523,13.5242338180542,31.054054260253906
1472652215,2016/08/31-23:03:35,120,-0.4713860750198364,3.768695831298828,-4.752145767211914
1472652216,2016/08/31-23:03:36,120,1.7443678379058838,4.756931304931641,-6.728617191314697
1472652217,2016/08/31-23:03:37,121,1.8233308792114258,4.67078971862793,-7.022934436798096
1472652218,2016/08/31-23:03:38,120,-0.2991028428077698,2.4095723628997803,6.697510242462158
1472652219,2016/08/31-23:03:39,120,-0.09092726558446884,4.077369689941406,-5.584848403930664
1472652220,2016/08/31-23:03:40,122,1.3902300596237183,4.101297855377197,-9.22433090209961
1472652221,2016/08/31-23:03:41,124,0.2799602448940277,4.948357105255127,-4.88853645324707
1472652222,2016/08/31-23:03:42,126,-0.09810572117567062,4.299902439117432,2.0985054969787598
1472652223,2016/08/31-23:03:43,127,-0.24646073579788208,4.49132776260376,-4.599005222320557
1472652224,2016/08/31-23:03:44,129,0.26081767678260803,3.778266668319702,-3.2757742404937744
1472652225,2016/08/31-23:03:45,131,1.0743772983551025,4.153940200805664,-1.7204395532608032
1472652226,2016/08/31-23:03:46,129,4.333401679992676,11.641082763671875,17.493927001953125
1472652227,2016/08/31-23:03:47,129,4.948357105255127,5.300102710723877,-2.5674986839294434
1472652228,2016/08/31-23:03:48,131,-3.421736478805542,5.716453552246094,-17.02971839904785
1472652229,2016/08/31-23:03:49,135,7.027719974517822,2.452643394470215,-1.5170495510101318
1472652230,2016/08/31-23:03:50,137,0.9547362923622131,3.5294132232666016,-10.219745635986328
1472652231,2016/08/31-23:03:51,136,-1.931007981300354,3.3260233402252197,-11.145767211914062
1472652232,2016/08/31-23:03:52,135,11.365907669067383,2.337787628173828,1.00259268283844
1472652233,2016/08/31-23:03:53,134,0.30628129839897156,3.6562328338623047,-9.657432556152344
1472652234,2016/08/31-23:03:54,135,1.9214365482330322,3.3930225372314453,-9.05683422088623
1472652235,2016/08/31-23:03:55,135,1.856830358505249,3.5054850578308105,-9.20997428894043
1472652236,2016/08/31-23:03:56,137,3.029313325881958,3.0340991020202637,-9.262616157531738
1472652237,2016/08/31-23:03:57,135,7.3363938331604,-1.1940184831619263,-4.945964336395264
1472652238,2016/08/31-23:03:58,135,11.583653450012207,-1.2586246728897095,-5.61116886138916
1472652239,2016/08/31-23:03:59,135,12.593424797058105,-0.08853443711996078,-4.285545349121094
1472652240,2016/08/31-23:04:00,135,-1.0887343883514404,3.601198196411133,2.4191436767578125
1472652241,2016/08/31-23:04:01,136,0.7154539823532104,2.809173583984375,-0.5479563474655151
1472652242,2016/08/31-23:04:02,139,1.5625132322311401,9.868000030517578,2.974278450012207
1472652243,2016/08/31-23:04:03,140,1.4859429597854614,9.688538551330566,1.3519448041915894
1472652244,2016/08/31-23:04:04,140,-0.10289137810468674,8.999405860900879,3.7256247997283936
1472652245,2016/08/31-23:04:05,140,-2.313859462738037,9.18126106262207,2.407179594039917
1472652246,2016/08/31-23:04:06,140,-2.3952155113220215,9.17886734008789,2.603391170501709
1472652247,2016/08/31-23:04:07,140,1.526620864868164,7.764709949493408,6.211767196655273
1472652248,2016/08/31-23:04:08,140,0.5264209508895874,9.566505432128906,9.504291534423828
1472652249,2016/08/31-23:04:09,140,0.37806597352027893,9.229117393493652,3.8524444103240967
1472652250,2016/08/31-23:04:10,140,0.7728817462921143,8.874979019165039,3.948157548904419
1472652251,2016/08/31-23:04:11,140,0.8398807048797607,8.910871505737305,3.950549840927124
1472652252,2016/08/31-23:04:12,140,1.0432707071304321,8.889336585998535,4.3142595291137695
1472652253,2016/08/31-23:04:13,140,1.227518081665039,8.83669376373291,4.118047714233398
1472652254,2016/08/31-23:04:14,140,2.031506299972534,8.379664421081543,3.783052444458008
1472652255,2016/08/31-23:04:15,140,2.029113531112671,8.523234367370605,4.59421968460083
1472652256,2016/08/31-23:04:16,140,1.9716858863830566,8.518448829650879,4.371686935424805
1472652257,2016/08/31-23:04:17,140,0.5240281224250793,9.035298347473145,6.130411148071289
1472652258,2016/08/31-23:04:18,140,6.750153064727783,6.314659118652344,-2.0745770931243896
1472652259,2016/08/31-23:04:19,140,-0.31824538111686707,6.338587284088135,7.34357213973999
1472652260,2016/08/31-23:04:20,140,6.965506553649902,3.9385859966278076,7.020541667938232
1472652261,2016/08/31-23:04:21,-3,6.573083877563477,3.5820553302764893,6.465407371520996
1472652262,2016/08/31-23:04:22,-3,6.281159400939941,3.7088751792907715,6.1950178146362305
1472652263,2016/08/31-23:04:23,-3,6.281159400939941,3.7088751792907715,6.1950178146362305
1472652264,2016/08/31-23:04:24,-3,6.281159400939941,3.7088751792907715,6.1950178146362305
1472652265,2016/08/31-23:04:25,-3,6.281159400939941,3.7088751792907715,6.1950178146362305
1472652266,2016/08/31-23:04:26,-3,6.281159400939941,3.7088751792907715,6.1950178146362305
1472652267,2016/08/31-23:04:27,-3,6.281159400939941,3.7088751792907715,6.1950178146362305
1472652268,2016/08/31-23:04:28,-3,6.281159400939941,3.7088751792907715,6.1950178146362305
1472652269,2016/08/31-23:04:29,-3,6.281159400939941,3.7088751792907715,6.1950178146362305
1472652510,2016/08/31-23:08:30,0,-0.5264209508895874,1.9286150932312012,8.896513938903809
1472652511,2016/08/31-23:08:31,0,1.356730580329895,0.5982056856155396,9.705288887023926
1472652512,2016/08/31-23:08:32,0,1.356730580329895,-4.376472473144531,9.896714210510254
1472652513,2016/08/31-23:08:33,0,1.5242280960083008,-9.820144653320312,1.7060824632644653
1472652514,2016/08/31-23:08:34,0,1.8352948427200317,-9.712467193603516,1.8759729862213135
1472652515,2016/08/31-23:08:35,0,1.8400806188583374,-9.607183456420898,1.741974949836731
1472652516,2016/08/31-23:08:36,0,3.972085475921631,-9.186046600341797,1.7802598476409912
1472652517,2016/08/31-23:08:37,0,0.5694918036460876,-0.3900300860404968,9.128618240356445
1472652518,2016/08/31-23:08:38,0,-13.495519638061523,-4.381258487701416,5.898308277130127
1472652519,2016/08/31-23:08:39,0,-8.745766639709473,-1.1676974296569824,3.431307554244995
1472652520,2016/08/31-23:08:40,0,-10.272387504577637,-1.2418749332427979,-0.430708110332489
1472652521,2016/08/31-23:08:41,0,-10.774881362915039,-4.742574691772461,3.1800613403320312
1472652522,2016/08/31-23:08:42,0,-9.923035621643066,-1.7395820617675781,3.445664882659912
1472652523,2016/08/31-23:08:43,0,-8.805586814880371,-3.7495529651641846,1.7754744291305542
1472652524,2016/08/31-23:08:44,0,-10.138389587402344,-2.1511476039886475,3.94097900390625
1472652525,2016/08/31-23:08:45,0,-12.210573196411133,-3.9433717727661133,0.973878800868988
1472652526,2016/08/31-23:08:46,0,-10.059426307678223,-2.919243574142456,-0.4498506784439087
1472652527,2016/08/31-23:08:47,0,-9.705288887023926,-1.7060824632644653,-0.30628129839897156
1472652528,2016/08/31-23:08:48,0,-9.66221809387207,-2.2061824798583984,-0.10289137810468674
1472652529,2016/08/31-23:08:49,0,-9.81057357788086,-1.777867317199707,0.7585247755050659
1472652530,2016/08/31-23:08:50,0,-9.540184020996094,-1.4380863904953003,0.97148597240448
1472652531,2016/08/31-23:08:51,95,-11.298907279968262,-0.06939186155796051,0.760917603969574
1472652532,2016/08/31-23:08:52,95,-9.06401252746582,-1.758724570274353,0.3278167247772217
1472652533,2016/08/31-23:08:53,96,-11.866006851196289,-1.7682960033416748,1.0791629552841187
1472652534,2016/08/31-23:08:54,96,-7.113861560821533,-0.6795615553855896,0.6364907622337341
1472652535,2016/08/31-23:08:55,96,-1.5625132322311401,0.49531427025794983,8.149953842163086
1472652536,2016/08/31-23:08:56,97,-14.983855247497559,-5.714060306549072,1.7084753513336182
1472652537,2016/08/31-23:08:57,98,-15.467206001281738,-5.8337016105651855,-0.5216353535652161
1472652538,2016/08/31-23:08:58,97,-10.195816040039062,-5.654239654541016,2.122433662414551
1472652539,2016/08/31-23:08:59,97,-1.3399806022644043,-7.898707389831543,-3.8261232376098633
1472652540,2016/08/31-23:09:00,97,-0.0023928226437419653,-7.070791244506836,7.36032247543335
1472652541,2016/08/31-23:09:01,98,1.9573287963867188,-5.443671703338623,7.444070816040039
1472652542,2016/08/31-23:09:02,98,-0.08614162355661392,-6.999006271362305,6.63051176071167
1472652543,2016/08/31-23:09:03,98,-1.2610174417495728,-6.027520179748535,-7.17368221282959
1472652544,2016/08/31-23:09:04,98,-0.11246266961097717,-13.947763442993164,-4.153940200805664
1472652545,2016/08/31-23:09:05,98,-12.236895561218262,-4.7952165603637695,1.0145567655563354
1472652546,2016/08/31-23:09:06,98,-3.115455150604248,0.31824538111686707,9.236295700073242
1472652547,2016/08/31-23:09:07,99,-4.036691665649414,2.5004994869232178,9.040083885192871
1472652548,2016/08/31-23:09:08,99,-11.968899726867676,0.9523434042930603,1.6199408769607544
1472652549,2016/08/31-23:09:09,99,-13.107882499694824,1.8161523342132568,-1.1772687435150146
1472652550,2016/08/31-23:09:10,99,-15.641881942749023,-3.7088751792907715,4.914857387542725
1472652551,2016/08/31-23:09:11,99,-11.557332992553711,-0.6699903011322021,3.469593048095703
1472652552,2016/08/31-23:09:12,101,-8.681159973144531,-4.060619831085205,3.9433717727661133
1472652553,2016/08/31-23:09:13,101,-12.593424797058105,-2.4095723628997803,3.73758864402771
1472652554,2016/08/31-23:09:14,101,-14.821144104003906,-0.9762716889381409,0.8925228118896484
